productTitle,originalPrice,price,sold,shipping_mode,discount_percent%,acctual_revenue,potential_revenue,revenue_loss_due_to_discount,free_shipping,discount_range
"Closet Wardrobe, Portable Closet for Bedroom, Clothes Rail with Non-Woven Fabric Cover, Clothes Storage Organizer, 59 x",46.8,46.8,1,Free shipping,0.0,46.8,46.8,0.0,True,0%
"Small Dresser with 5 Drawers for Closet,Organizer Unit for Bedroom, Living Room & Closets,Dresser for Bedroom,",34.85,34.85,2,Free shipping,0.0,69.7,69.7,0.0,True,0%
"Wardrobe made of engineered wood floor-mounted, 3 doors, can be used in bedroom, 2 drawers (black)",213.1,213.1,3,Free shipping,0.0,639.3,639.3,0.0,True,0%
"CAROTE Pots and Pans Set Nonstick, White Granite Induction Kitchen Cookware Sets, 11 Pcs Non Stick Cooking Set w/Frying Pans & S",61.95,61.95,4,Free shipping,0.0,247.8,247.8,0.0,True,0%
"Modern Ottoman Velvet Footstool Bench for Bedroom, Pink",63.98,63.98,2,Free shipping,0.0,127.96,127.96,0.0,True,0%
"Vanity Set with 3-Color Dimmable Lighted Mirror, Makeup Dressing Table with Drawers, Padded Stool, Black",160.03,160.03,3,Free shipping,0.0,480.09000000000003,480.09000000000003,0.0,True,0%
"2023 New 3 Drawer Sliding Barrel Modern Bedroom Nightstand, White",37.09,37.09,10,Free shipping,0.0,370.90000000000003,370.90000000000003,0.0,True,0%
Bay Window Dressing Table Small Unit Type Simple Bedroom Makeup Table Minimalist and Modern Small Dressing Table,46.45,21.05,1,Free shipping,54.68,21.05,46.45,25.400000000000002,True,50%+
Commercial Food Warmer Display Case Steel Countertop Nacho Popcorn Peanuts Tortilla Chips 10lbs Capacity 100W Heating 60W Light,121.28,121.28,2,Free shipping,0.0,242.56,242.56,0.0,True,0%
US Inventory Modern Living Room Lounge Chairs Arm Chair with Ottoman Stool Genuine Leather,619.0,563.48,22,Free shipping,8.97,12396.560000000001,13618.0,1221.4399999999987,True,1-20%
BBL Bed Inflatable Air Mattress with Hole for Sleeping After Brazilian Butt Lift Surgery Recover Waterproof BBL for Post Surgery,62.24,62.24,33,+Shipping: 21.07,0.0,2053.92,2053.92,0.0,False,0%
"42"" Gaming Desk PC Computer Office Table Desk with LED Lights & Monitor Stand & Headphone Hook & Cup Holder n Carbon Fiber Black",48.82,48.82,2,Free shipping,0.0,97.64,97.64,0.0,True,0%
"Modern Nightstand, Drawer and Opening Shelf, Side Table for Bedroom, Tall Night Stand",36.65,36.65,5,Free shipping,0.0,183.25,183.25,0.0,True,0%
Recliner Chair Massage Rocker with Heated 360 Degree Swivel Lazy Boy Recliner Single Sofa Seat with Cup Holders for Living Room,219.89,219.89,4,Free shipping,0.0,879.56,879.56,0.0,True,0%
"Queen Size Bed Frame with Storage Drawers and Bookcase Headboard, LED Frame with Type-C & USB Ports Bed",246.25,246.25,8,Free shipping,0.0,1970.0,1970.0,0.0,True,0%
"Corner TV Stand & End Table Set Espresso/Black Simple Design Fits up to 46"" Flat Screen Plenty of Storage Sturdy Assembly Set of",156.95,52.07,2,Free shipping,66.82,104.14,313.9,209.76,True,50%+
"Zeke Town Small Home Office Armless Chair - Comfortable PU Leather Futon Task with Low Back, Swivel Rolling Wheels w Living Room",75.33,75.33,1,Free shipping,0.0,75.33,75.33,0.0,True,0%
Floating California King Size Bed Frame with LED Lights Metal Platform Bed No Box Spring Needed Easy To Assemble California King,119.11,119.11,5,Free shipping,0.0,595.55,595.55,0.0,True,0%
Modern Velvet Dining Chairs Set of 2 Hand Weaving Accent Upholstered Side Chair with Golden Metal Legs for Dining Room,129.1,129.1,5,Free shipping,0.0,645.5,645.5,0.0,True,0%
"Living Room Chair, Modern Gray Velvet Bucket Shaped Special Chair, Soft Padded Armchair, Bedroom Single Person Sofa",326.38,160.69,7,Free shipping,50.77,1124.83,2284.66,1159.83,True,50%+
Kids Pod Swing Seat without Cushions Folding Hanging Hammock Hanging Swing Seat Child Hammock for Indoor Outdoor Suspension Seat,11.85,6.64,2,Free shipping,43.97,13.28,23.7,10.42,True,21-50%
"32"" Storage Cabinet, Drifted Gray Storage Cabinet, Bathroom Cabinet, Pantry Cabinet with 3 Shelves 16"" D x 32"" W x 65"" H",142.84,142.84,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Velvet Dining Chairs Set of 4, Woven Upholstered Dining Chairs with Gold Metal Legs, Modern Accent Chairs for Living Room",917.39,177.48,12,Free shipping,80.65,2129.7599999999998,11008.68,8878.92,True,50%+
Portable Plastic Folding Stool Cartoon Stool Outdoor Fishing Children Stool,7.9,1.34,9,Free shipping,83.04,12.06,71.10000000000001,59.040000000000006,True,50%+
Computer Desk Writing Study Office Gaming Table Modern Simple Style Compact with Side Bag Headphone Hook Easy Assembly,62.72,33.66,6,Free shipping,46.33,201.95999999999998,376.32,174.36,True,21-50%
"Glass Top Vanity Desk with Mirror and Lights, Makeup Vanity with Lights, Charging Station and 10x Magnifying Mirror",204.31,204.31,7,Free shipping,0.0,1430.17,1430.17,0.0,True,0%
1 set - Household Simple Multi-layer Space-saving X-shaped Shoe Rack Multi-functional Assembly Shoe Cabinet Dust-proof Storage R,19.37,5.49,64,Free shipping,71.66,351.36,1239.68,888.32,True,50%+
J28 Light luxury stool wholesale household chair stackable round stool internet celebrity dining table stool simple round stool,28.58,27.08,15,+Shipping: 2.91,5.25,406.2,428.7,22.5,False,1-20%
"Makeup Vanity Desk with Large Mirror and Lights, Modern Glass Top Big Vanity Table, Brightness Adjustable, Large Drawer Vanity",165.67,165.67,6,Free shipping,0.0,994.02,994.02,0.0,True,0%
"HIDODO Floating TV Shelf Wall Mounted TV Stand, Floating Entertainment Center Under TV Shelf Floating Media Console with Storage",81.41,81.41,8,Free shipping,0.0,651.28,651.28,0.0,True,0%
Bedroom Organizer Fabric Dresser 8-Drawer Chest Closet Living Room Storage,102.24,36.33,8,Free shipping,64.47,290.64,817.92,527.28,True,50%+
"Dining Table for 2,Small Table and Chairs Set of 2,Dinette Set for 2,Square Dinner Table Set, 3 Piece Kitchen & Dining Room Sets",90.0,90.0,1,Free shipping,0.0,90.0,90.0,0.0,True,0%
"White Nightstands Set of 2, Small Night Stand with Drawer End Table for Bedroom, Dorm, Modern",47.9,47.9,3,Free shipping,0.0,143.7,143.7,0.0,True,0%
"Fameill Vanity Desk with Mirror and Lights, White Vanity Table with 3 Color Lighting, Makeup Vanity Desk with Charging Station",384.58,190.14,3,Free shipping,50.56,570.42,1153.74,583.32,True,50%+
Small Recliners for Living Room Holiday Chair Bed Recliner Chair Massage Reclining for Adults Daybed Lounge Chairs Futon Sofa,99.09,99.09,9,Free shipping,0.0,891.8100000000001,891.8100000000001,0.0,True,0%
INS Giant Bean Bag Sofa Chair Soft Cotton Linen Couch Recliner Floor Seat Tatami Bedroom Corner Comfy Small Lazy Sofa,54.99,54.99,11,+Shipping: 373.41,0.0,604.89,604.89,0.0,False,0%
2PC Leather Dining Chair Iron Modern Simple Sponge Backrest Chair Home Restaurant Hotels Nordic Leather Dining Room Chairs,127.67,65.58,4,Free shipping,48.63,262.32,510.68,248.36,True,21-50%
"4/8PCS Patio Rattan Conversation Set, Outdoor Wicker Set with Tempered Glass Coffee Table &Thick Cushion, Rattan Chair Wicker",166.31,166.31,6,Free shipping,0.0,997.86,997.86,0.0,True,0%
"Dressing Table Dressing Table Bench Vanity Desk with Mirror, Lights and Drawers for Makeup, Includes Shelves, Cushion Stool",119.0,119.0,2,Free shipping,0.0,238.0,238.0,0.0,True,0%
"3 Armoire Wardrobe with Storage Shelves, Adjustable Shutter Doors, Freestanding Closet with Clothes Hanging Rod",212.13,212.13,2,Free shipping,0.0,424.26,424.26,0.0,True,0%
"YITAHOME Vanity Desk Set with Large LED Lighted Mirror & Power Outlet, Glass Top Vanity with 11 Drawers and Magnifying Glass",264.01,264.01,1,Free shipping,0.0,264.01,264.01,0.0,True,0%
"WLIVE 9-Drawer Dresser, Fabric Storage Tower for Bedroom, Hallway, Nursery, Closet, Tall Chest Organizer Unit for Kids Bedroom",119.68,65.81,21,Free shipping,45.01,1382.01,2513.28,1131.2700000000002,True,21-50%
"Nightstands with Hutch and Charging Station, Nightstand with 3 for Bedrooms Set of 2, Bedside Table Nightstands",89.84,89.84,2,Free shipping,0.0,179.68,179.68,0.0,True,0%
Rattan Cabinet with 3 Adjustable Shelves Sideboard Coffee Bar Cabinet Accent Cabinet for Living Room Entryway Black+Natural,100.69,100.69,1,Free shipping,0.0,100.69,100.69,0.0,True,0%
Retro Medieval Style Rattan Coffee Table Glass Side Table Living Room Corner Coffee Tables Combination Table Simple Design,166.59,166.59,3,Free shipping,0.0,499.77,499.77,0.0,True,0%
"Dressing Table with Illuminated Mirror, Dressing Table with Storage Shelves and 4 Drawers, 10 LED Lights, White, Bedroom Dresser",319.43,134.55,7,Free shipping,57.88,941.8500000000001,2236.01,1294.16,True,50%+
Bedside Table with 2 Drawers Modern End Table Metal Frame Storage Side Table White,124.65,44.62,4,Free shipping,64.2,178.48,498.6,320.12,True,50%+
"King LED Bed Frame with 4 Storage Drawers, Modern Velvet Upholstered Platform Bed with 55 Tall Heart Shaped Headboard, Beige Bed",693.96,410.38,2,Free shipping,40.86,820.76,1387.92,567.1600000000001,True,21-50%
"Bedroom Dresser, Dresser for Bedroom with 10 Drawers, Wood Dresser with Smooth Metal Rail, White, 52.2*15.8*35.8 Inches(W*D*H)",281.82,281.82,4,Free shipping,0.0,1127.28,1127.28,0.0,True,0%
Dustproof Wardrobe Household Bedroom Multipurpose Storage Rack Simple Assembly Storage Cabinet Rental Room Multi-layer Wardrobe,32.5,26.5,63,Free shipping,18.46,1669.5,2047.5,378.0,True,1-20%
"Dining Table Set for 6, Set with 6 PU Leather Chairs, Dining Room Tables Set Large Breakfast with Metal Dining Table",248.97,248.97,1,Free shipping,0.0,248.97,248.97,0.0,True,0%
"Vanity Desk Girls Vanity with Stool, Makeup Vanity Table with Mirror and 10 LED Lights, Makeup Table with Drawers and 6 Shelves,",134.04,134.04,1,Free shipping,0.0,134.04,134.04,0.0,True,0%
"Round Side Table with Lower Shelf, End Table for Small Spaces, Nightstand for Living Room, Bedroom, Rustic Walnut",32.19,32.19,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Swing Chair Hammock-Rope Garden-Seat Hanging Beige Safety Nordic-Style Knitting For Yard,13.94,13.94,14,+Shipping: 94.92,0.0,195.16,195.16,0.0,False,0%
K-STAR Home Footstool Nordic Creative Modern Minimalist Shoe Changing Bench Fashion Thickened Plastic Round Stool Waiting Stool,15.0,15.0,37,+Shipping: 34.4,0.0,555.0,555.0,0.0,False,0%
"L-shaped Desk with Drawers, 55"" Computer Desk with Power Socket and LED Light, with Filing Cabinet, White",156.99,156.99,2,Free shipping,0.0,313.98,313.98,0.0,True,0%
"Modern Upholstered Sectional Sofa Couch Set,Modular L Shaped Living Room Sofa Set,Convertible Sofa Couch with Reversible Chaise",2760.04,546.01,4,Free shipping,80.22,2184.04,11040.16,8856.119999999999,True,50%+
"king size bed frame, with 4 storage drawers, Upholstered Platform Bed Frame, Solid wood slat support, No box spring required",190.42,190.42,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Walker Edison Sonoma 6-Drawer Solid Wood Caramel Dresser,217.42,217.42,2,Free shipping,0.0,434.84,434.84,0.0,True,0%
"Astrid Tall Black Dresser: 16""D x 20""W x 52""H, 6-Drawer Chest for Bedroom by - Perfect Chest of Drawers for Ample Storage",110.32,110.32,2,Free shipping,0.0,220.64,220.64,0.0,True,0%
"Two Door Wardrobe with Two Drawers and Hanging Rod, White muebles de dormitorio closet organizer",149.29,149.29,5,Free shipping,0.0,746.4499999999999,746.4499999999999,0.0,True,0%
Computer Gaming Desk Chair - Ergonomic Office Executive Adjustable Swivel Task PU Leather Racing Chair with Flip-up Armrest,55.98,55.98,17,Free shipping,0.0,951.66,951.66,0.0,True,0%
Feet Stool Chair Under Desk Footrest Foot Resting Stool With Rollers Massage Foot Stool Under Desk For Home Office Toilet,12.01,6.01,16,Free shipping,49.96,96.16,192.16,96.0,True,21-50%
"Rovaurx 46.7"" Makeup Vanity Table with Lighted Mirror, Large Vanity Desk with Storage Shelf & 5 Drawers, Bedroom Dressing Table",187.97,187.97,5,Free shipping,0.0,939.85,939.85,0.0,True,0%
"84""W Modern Couch with Deep 3-Seat, Full Handcrafted Button Tufted and Wide Rolled Arms, 3 Seater Sofa in Linen Upholstered",1632.54,320.51,8,Free shipping,80.37,2564.08,13060.32,10496.24,True,50%+
Electric Stand Up Desk Workstation Whole-Piece Desktop Ergonomic Height Adjustable Standing Desk With Cup and headphone holder,272.68,152.7,354,Free shipping,44.0,54055.799999999996,96528.72,42472.920000000006,True,21-50%
"Modern Nightstand, Large Drawer and Storage Shelf, Adjustable Feet To Protect Floor From Scratches, Tall Night Stand",37.76,37.76,1,Free shipping,0.0,37.76,37.76,0.0,True,0%
Vanity Chair Pink Velvet Cushion Gold Butterfly Makeup Leisure Chair Living Room Makeup Stool Chair Seat W/ Golden Metal Legs,37.21,23.4,18,Free shipping,37.11,421.2,669.78,248.57999999999998,True,21-50%
Home bedroom balcony lounge chair lazy sofa,14.27,14.27,13,+Shipping: 1115.86,0.0,185.51,185.51,0.0,False,0%
Stackable Clear Acrylic Shoe Box Organizer Double Door Storage Container 9 Pack Magnetic Display Box Sneakers & Handbags,41.14,41.14,3,Free shipping,0.0,123.42,123.42,0.0,True,0%
"Queen Bed Frame with Headboard,Linen Upholstered with Wood Slats Support,No Box Spring Needed,Dark Grey Bed Frame",88.44,88.44,16,Free shipping,0.0,1415.04,1415.04,0.0,True,0%
"Shoe Cabinet for Entryway, Black Slim Shoes Cabinet with 3 Flip Drawers Narrow Shoes Storage Cabinet Freestanding Shoe Organizer",155.48,87.29,3,Free shipping,43.86,261.87,466.43999999999994,204.56999999999994,True,21-50%
"Gaming Chair, Ergonomic Computer Desk Chair with Footrest and Massage Lumbar Support, 360° Swivel Seat and Headrest (Red)",113.18,113.18,5,Free shipping,0.0,565.9000000000001,565.9000000000001,0.0,True,0%
"Convertible Sectional U-Shaped Couch with Soft Modern Cotton Chenille Fabric for Living Room, 4 Seats Oversized Sofas",467.23,467.23,3,Free shipping,0.0,1401.69,1401.69,0.0,True,0%
Floating Window Japanese Tatami Small Unit Type Minimalist and Modern Low Long Table Small Low Table Bedroom Makeup Office Desk,46.45,19.55,1,Free shipping,57.91,19.55,46.45,26.900000000000002,True,50%+
"Closet Wardrobe, Portable Closet for Bedroom, Clothes Rail with Non-Woven Fabric Cover, Clothes Storage Organizer",39.78,39.78,1,Free shipping,0.0,39.78,39.78,0.0,True,0%
"Creative Small Board Stool, Cute Rabbit Ears Solid Wood Small Stool, Decorative Stool children chair",67.68,31.95,85,Free shipping,52.79,2715.75,5752.8,3037.05,True,50%+
"Mirror Shoe Cabinet with 4 Flip Drawers, Wooden Shoe Organizer with 4 Tier for Small Spaces, Full Length Mirror Shoe Rack",160.59,160.59,2,Free shipping,0.0,321.18,321.18,0.0,True,0%
"Sofa Bed with 2 USB, Tufted Foldable for Tight Small Spaces, Modern Fabric Linen Upholstered Foldable Futon Sofa Bed",124.06,124.06,1,Free shipping,0.0,124.06,124.06,0.0,True,0%
"Rustic Metal Storage Cabinet with Shelf, Lockable Doors and Hanging Rod, Industrial Locker Cabinet for Living Room, Bedroom",65.43,65.43,2,Free shipping,0.0,130.86,130.86,0.0,True,0%
"Office Chair Mid Back Swivel Lumbar Support Desk Chair,Computer Gaming Chair with Comfortable Armrests, Mesh Desk Chairs",96.77,96.77,4,Free shipping,0.0,387.08,387.08,0.0,True,0%
"Farmhouse Makeup Vanity Desk with Lighted Mirror & Power Outlet, Vanity Dresser Table with 3 Lighting Modes Brightness",395.29,200.1,7,Free shipping,49.38,1400.7,2767.03,1366.3300000000002,True,21-50%
"Velvet Upholstered Platform Bed, LED Bed Frame, with 4 Storage Drawers, Tufted Headboard",434.16,211.08,8,Free shipping,51.38,1688.64,3473.28,1784.64,True,50%+
"Convertible Sectional Sofa,3 Seat L-Shaped Sofa with Linen Fabric,Movable Ottoman Small Couch,Living Room and Dark Gray Couch",375.5,181.75,19,Free shipping,51.6,3453.25,7134.5,3681.25,True,50%+
"LED Full Size Bed Frame with 4 Storage Drawers and Charging Station, Adjustable Headboard, Full Size Bed Frame",259.04,259.04,5,Free shipping,0.0,1295.2,1295.2,0.0,True,0%
"Coffee Table Black, Lift Top Coffee Tables for Living Room, Small Rising Wooden Dining Center Tables with Storage Shelf",55.46,55.46,17,Free shipping,0.0,942.82,942.82,0.0,True,0%
"Chair, Suitable For Living Room, Bedroom, Dressing Table, Office Fluffy Side Corner Sofa Chair (milk White)",170.02,170.02,2,Free shipping,0.0,340.04,340.04,0.0,True,0%
"Makeup Vanity Desk with Mirror , Black Vanity Table with Power Outlet, Large Makeup Desk",152.45,152.45,10,Free shipping,0.0,1524.5,1524.5,0.0,True,0%
Living Room Chairs Acrylic Transparent Fashion Folding Chairs Household Transparent Folding Chair Fashion Crystal Dining Chair,74.6,41.83,1,Free shipping,43.93,41.83,74.6,32.769999999999996,True,21-50%
Wood Shoe Rack Multi-layer Easy To Assemble Space Saving Bamboo Simple Shoe Rack Narrow Shoe Cabinets Shelves Entryway Bedroom,59.52,33.37,1,Free shipping,43.93,33.37,59.52,26.150000000000006,True,21-50%
"Office Computer Desk Chair, Ergonomic Mid-Back Mesh Rolling Work Swivel Task Chairs with Wheels, Comfortable Lumbar Support, Com",86.67,38.2,4,Free shipping,55.92,152.8,346.68,193.88,True,50%+
"Queen Bed Frame with Headboard,Linen Upholstered with Wood Slats Support,No Box Spring Needed,Dark Grey Bed Frame",86.29,86.29,2,Free shipping,0.0,172.58,172.58,0.0,True,0%
Under Desk Footrest with Massage Surface Ergonomic 6 Height Position Adjustable Foot Stool with Firm Non-Slip Legs for Home Offi,17.9,4.62,24,Free shipping,74.19,110.88,429.59999999999997,318.71999999999997,True,50%+
Computer Desk L Desks - Gaming Desk Corner Desk Writing Desks PC Table with Headphone Hook CPU Stand Home,101.95,49.47,13,Free shipping,51.48,643.11,1325.3500000000001,682.2400000000001,True,50%+
King Size Velvet Bed Frame/Vertical Channel Tufted Wingback Headboard/No Box Spring Needed//Upholstered Platform Bed,122.11,122.11,1,Free shipping,0.0,122.11,122.11,0.0,True,0%
Nightstands LED Nightstand With Wireless Charging Station and USB Port With 2 Drawers Bedside Tables for the Bedroom Mini Table,103.8,103.8,5,Free shipping,0.0,519.0,519.0,0.0,True,0%
"Bedroom furnitureKing size bed frame, padded platform bed with wingback high headboard, no springs, off-white",190.43,190.43,7,Free shipping,0.0,1333.01,1333.01,0.0,True,0%
Double Rocking Chair Sofa Chair Modern Foldable Adjustable Bedroom Balcony Living Room Lazy Comfortable Adult Recliner,133.64,74.93,16,Free shipping,43.93,1198.88,2138.24,939.3599999999997,True,21-50%
"Dining Chairs Set of 4 Mid-Century Modern Dinning Chairs, Living Room Bedroom Outdoor Lounge Chair PU Leather Cushion",64.51,64.51,13,Free shipping,0.0,838.6300000000001,838.6300000000001,0.0,True,0%
"Round Dining Table for 4,47 Inch Farmhouse Kitchen Table Small Dinner Table Wood for Dining Room",173.09,173.09,10,Free shipping,0.0,1730.9,1730.9,0.0,True,0%
Small Low Table Bedroom Makeup Office Desk Floating Window Japanese Tatami Small Unit Type Minimalist And Modern Low Long Table,46.45,26.04,2,Free shipping,43.94,52.08,92.9,40.82000000000001,True,21-50%
Sweetcrispy Criss Cross Chair Legged ArmlessOffice Desk Chair No Wheels Swivel Vanity Chair Height Adjustable Wide Seat Computer,124.89,124.89,1,Free shipping,0.0,124.89,124.89,0.0,True,0%
"Dresser, 6 Drawer Dresser , Modern Double Chest with Deep Drawers, Wide Storage Organizer Cabinet, Dresser",183.29,183.29,1,Free shipping,0.0,183.29,183.29,0.0,True,0%
